date,review,rating,user,source,month,year,neg_review
2018-11-21 09:01:25,Very conveniance especially l can choose my date/delivery for working person.,5,Lee Jeana,googleplay,11,2018,0
2019-03-12 17:15:03,Love it! So convenient!,5,Che del Rosario-Abad,googleplay,3,2019,0
2019-03-14 17:31:34,quick and reliable,5,A Google user,googleplay,3,2019,0
2019-08-27 09:37:09,great..more item please in future..grill halal chicken,5,Isseymiyake Issey,googleplay,8,2019,0
2019-08-09 19:12:41,fast and convenient,5,Rina QhayQaid,googleplay,8,2019,0
2019-06-20 18:59:45,very useful and convenient,5,romel siodina,googleplay,6,2019,0
2019-09-19 15:55:08,Better than last time. Happy to use it for now,5,Linda Wong,googleplay,9,2019,0
2019-04-28 00:47:27,Till now quite good. Have bought 2 times already.,5,Qian Li,googleplay,4,2019,0
2019-12-20 04:41:11,friendly customer service. Delivery person will call or SMS to check.,5,Jbal Wo,googleplay,12,2019,0
2018-10-24 21:14:48,Good and convenient to use.,5,CL Lun,googleplay,10,2018,0
2019-03-26 23:23:20,easy to navigate,5,Eng Soon Teo,googleplay,3,2019,0
2019-08-07 09:53:16,easy to navigate,5,Wang Firn Goi,googleplay,8,2019,0
2019-05-31 22:44:28,awesome..apps not giving me problem..,5,Myra Bell,googleplay,5,2019,0
2019-01-20 18:05:22,quite a pleasant experience when using this app,5,Florence Low,googleplay,1,2019,0
2019-08-20 12:55:07,easy to navigate,5,Marianne Celino,googleplay,8,2019,0
2019-01-04 01:11:24,Awesome . Use it before and now going to use it again..,5,Siti Firdina,googleplay,1,2019,0
2020-08-31 14:30:51,East my time,5,Kina smile,googleplay,8,2020,0
2019-08-27 19:45:58,Can't go next page.movement being Restricted.Y?,5,Vince SH,googleplay,8,2019,0
2020-05-16 10:58:27,I am happy with this app. Thank you 😀😀😀,5,Alan Suresh,googleplay,5,2020,0
2019-01-03 13:34:20,Useful & Friendly,5,Jegavithiya Nishanthan,googleplay,1,2019,0
2019-04-27 14:42:15,very good and convenient,5,yuezhen chua,googleplay,4,2019,0
2019-02-27 15:07:59,simple and efficient,5,Sanny B Paiman,googleplay,2,2019,0
2019-06-04 08:37:00,Easy and fast!,5,Aliza Raus,googleplay,6,2019,0
2019-02-19 21:18:28,Easy to shop.,5,A Google user,googleplay,2,2019,0
2019-08-07 08:28:25,great app..easy to use,5,Alan Ang,googleplay,8,2019,0
2018-11-01 20:47:42,Nice and convenient app to use,5,Jason Siew,googleplay,11,2018,0
2018-12-11 11:03:47,If can also gain rebates will be even better,5,Jo-Sarah Cheong,googleplay,12,2018,0
2019-03-23 19:19:16,"conveience ,consume ,all peoples shopping",5,Neo yew yee,googleplay,3,2019,0
2019-03-24 11:10:59,fast and easy.,5,Chan Raymond,googleplay,3,2019,0
2020-06-26 06:31:28,It was so good and much easier Note. I am members of ntuc fair price how about my credit points? Thanks,5,sapii ahmad,googleplay,6,2020,0
2019-04-03 22:07:54,Very user friendly,5,Ang Ivy,googleplay,4,2019,0
2019-07-02 23:37:57,first time purchase...hopes it goes smoothly,5,Lim Catherine,googleplay,7,2019,0
2019-09-10 09:16:38,Very easy to use,5,Cynnie Loh,googleplay,9,2019,0
2018-12-16 16:13:21,Very easy to use,5,Daryl Chan大樂,googleplay,12,2018,0
2019-08-02 13:02:20,Fast and easy.,5,Poh Kok Tay,googleplay,8,2019,0
2020-08-05 23:43:22,On time delivery👍🏻,5,Kat PuiYi,googleplay,8,2020,0
2018-12-14 14:07:42,Checkout very slow respond,5,Morsiti Kiman,googleplay,12,2018,0
2020-07-26 23:02:47,Its a five star,5,Glyn Nagamos,googleplay,7,2020,0
2019-08-04 17:15:57,Very easy to use,5,Kevin Lee,googleplay,8,2019,0
2019-05-26 13:52:20,fast and easy for us who busy preparing meal,5,Nabilah Anuar,googleplay,5,2019,0
2019-04-28 11:18:37,"very good, fast delivery",5,Jeslin Yuanita,googleplay,4,2019,0
2020-06-16 19:39:53,Easy to use.,5,Esther Lim,googleplay,6,2020,0
2019-08-05 18:50:14,easy. straight forward.,5,Tan Alan,googleplay,8,2019,0
2019-02-11 22:10:21,very good recipe.,5,pengjuay,googleplay,2,2019,0
2019-09-19 14:19:54,Love the convenience!,5,Jayme Ng,googleplay,9,2019,0
2019-05-22 20:54:45,Fast and easy,5,Eugene Alamo,googleplay,5,2019,0
2019-07-21 11:50:23,"comfortable to use, my first time and everything went good",5,Ramya Veeraraghavan,googleplay,7,2019,0
2019-08-03 19:59:49,convenient and it works.,5,lapiz lazuli,googleplay,8,2019,0
2019-05-02 23:24:15,Easy to use. power!,5,Demei Li,googleplay,5,2019,0
2018-12-25 15:52:16,Very convenient app.,5,yuqing tyq,googleplay,12,2018,0
2019-07-30 16:50:08,very easy to use,5,Syed Sultan,googleplay,7,2019,0
2019-03-24 20:00:50,good grocery app.,5,Ricky Lum,googleplay,3,2019,0
2020-06-03 08:13:22,I love fare price because easy to shopping thank you so much singapore,5,Kannaiyan Veeraiyan,googleplay,6,2020,0
2019-11-15 09:04:54,Very good service,5,Abigail Krishnan,googleplay,11,2019,0
2019-03-23 06:31:52,Satisfied with your services,5,A Google user,googleplay,3,2019,0
2019-02-25 19:30:14,great easy to use,5,A Google user,googleplay,2,2019,0
2019-09-27 15:59:57,Easy and fast,5,Jenny Lee,googleplay,9,2019,0
2019-03-31 14:28:32,great easy to use,5,Maman Marisa,googleplay,3,2019,0
2019-01-15 22:50:41,quite easy to use,5,dennis tew,googleplay,1,2019,0
2019-02-27 17:21:59,nice app and user friendly,5,RAJIV RANJAN Kumar,googleplay,2,2019,0
2019-03-11 09:03:35,very fast and efficient,5,Adlin Othman,googleplay,3,2019,0
2019-10-13 13:53:26,Great way to purchase,5,Mary Mack,googleplay,10,2019,0
2019-03-09 20:40:13,easy to use. good,5,Wong Jia Feng,googleplay,3,2019,0
2018-12-28 17:15:20,"need a lots of shop experience to find out the best offers, first 10dollars off for purchase above 50dollars is nice. found some great offer items in online shop . great trial. now see how the delivery make it perfect purchase, while now waiting for delivety tomorrow night time.",5,Vincent Ten,googleplay,12,2018,0
2019-03-03 22:41:42,Nice n easy to use. Thanks,5,Redhar Ahmad,googleplay,3,2019,0
2018-12-14 00:19:24,Time saver shopping apps.,5,Freddie Wee,googleplay,12,2018,0
2019-09-08 22:46:26,Great and convenient,5,bee hon,googleplay,9,2019,0
2019-08-12 11:41:23,easy to access,5,Kim Long Teng,googleplay,8,2019,0
2019-01-20 14:10:46,easy to order...,5,Bijudev v,googleplay,1,2019,0
2019-02-20 21:58:50,Cheaper and fresh.,5,A Google user,googleplay,2,2019,0
2018-10-25 22:20:51,Business as usual,5,ismail,googleplay,10,2018,0
2018-09-28 09:42:23,Nice and easy,5,A Google user,googleplay,9,2018,0
2020-06-09 20:58:56,Awesome. So convenient.,5,Mohd Farihin,googleplay,6,2020,0
2019-02-22 08:31:52,fuss free and great ux,5,Ruth C,googleplay,2,2019,0
2019-08-30 11:57:12,Really convenient application,5,Phuc Vuong,googleplay,8,2019,0
2018-12-21 19:19:01,Hassle-free. Easy & Fast.,5,Elmida Limena,googleplay,12,2018,0
2019-06-03 19:17:18,fast and easy,5,cy tong,googleplay,6,2019,0
2019-01-11 19:22:02,easy to use Good Good Good,5,Donoven Chris,googleplay,1,2019,0
2020-05-16 10:14:57,One of my choice of Apps as i love going to NTUC,5,Nani Tata,googleplay,5,2020,0
2020-05-25 11:44:28,Easy but hope u can give free delivery.,5,Carrie Han,googleplay,5,2020,0
2018-10-14 19:32:52,App is slow,5,Desery Sabado,googleplay,10,2018,0
2018-12-07 17:10:45,very informative app,5,Lee Foon Yang,googleplay,12,2018,0
2019-03-30 11:07:47,easy to use.,5,Jas Oh,googleplay,3,2019,0
2020-04-01 01:52:44,Awesome. Makes our lives easier,5,April Tayson,googleplay,4,2020,0
2019-05-22 11:14:36,easy to use.,5,wy t,googleplay,5,2019,0
2019-01-12 12:18:53,very convenient to use,5,A Google user,googleplay,1,2019,0
2019-06-10 12:05:02,easy to use.,5,Ching Ching Heng,googleplay,6,2019,0
2019-08-16 12:43:09,very good service,5,Par Poo,googleplay,8,2019,0
2020-08-11 15:47:30,Easy peasy app,5,huda hj shuaib,googleplay,8,2020,0
2019-03-08 03:45:21,Much much better than before !,5,Joseph Poon,googleplay,3,2019,0
2019-01-02 08:21:21,easy n convenience,5,Gerald Lim,googleplay,1,2019,0
2019-07-02 10:32:13,It's easy for me now for having this apps,5,niniecocorice fainisyah,googleplay,7,2019,0
2020-06-13 17:59:11,Fast and furious app,5,javeria almas,googleplay,6,2020,0
2019-04-11 23:09:50,very user friendly,5,壮大,googleplay,4,2019,0
2020-03-14 15:33:46,"Better as, compared with others except no rebate on mederka or senior citizen discount unlike Watson offer Senior citizen discount",5,SG Flo Koh,googleplay,3,2020,0
2018-12-22 09:52:28,Easy n convenient,5,A Google user,googleplay,12,2018,0
2018-12-16 10:09:16,it easier to buy bulky utems,5,Eileen Lee,googleplay,12,2018,0
2018-11-29 21:06:02,Look forward to best service as this is my 1st order😊,5,Toh Whitebird,googleplay,11,2018,0
2019-10-13 09:28:46,"Fast, no lag",5,Siti Ainon,googleplay,10,2019,0
2019-04-14 11:01:36,Good! Can use SHOPON for first time users to get $10 off,5,Shan K,googleplay,4,2019,0
2019-03-16 18:33:18,easy and pleasant,5,Fatimah Samat,googleplay,3,2019,0
2019-01-09 07:34:13,Easy to use app.,5,CliffSue Nonis,googleplay,1,2019,0
2020-07-26 21:19:12,Awesome online Marketing,5,Zahangir Alam,googleplay,7,2020,0
2020-04-18 01:42:51,So far so good,5,indhu priyadharshini,googleplay,4,2020,0
2019-05-19 10:20:27,always order online. good service,5,Jemy Hee,googleplay,5,2019,0
2020-05-20 19:14:39,Punctual n speedy delivery,5,Lily Pang,googleplay,5,2020,0
2018-11-25 11:04:11,Pls consider to relaunch items that are popular and sold out. Thank u,5,HY Zhang,googleplay,11,2018,0
2019-01-30 18:40:49,delivery free is good,5,Jane Oh,googleplay,1,2019,0
2019-07-15 06:34:23,easy use apps.,5,Ivy Lau,googleplay,7,2019,0
2019-10-28 18:08:52,Very good apps,5,J K,googleplay,10,2019,0
2019-06-07 10:22:08,Easy to use!,5,Gary Teo,googleplay,6,2019,0
2019-02-18 16:55:56,Easy to use!,5,Nur Nabilah,googleplay,2,2019,0
2018-12-20 11:45:26,Easy to use!,5,Audrey Tan,googleplay,12,2018,0
2019-02-03 15:38:32,easy for me to purchase from this apps,5,A Google user,googleplay,2,2019,0
2020-05-27 11:22:33,"Great support in this tough time, No hidden prices..Wont mind paying service fee as ntuc is passing that forward for a noble cause.. SGunited..Cheers..",5,Rajneesh Katyal,googleplay,5,2020,0
2018-11-18 14:28:14,Please help me to put a little message just to put my delivery on the reception desk so my delivery can be confirmed via phone?what's app call?,5,Agus wirawan chundra,googleplay,11,2018,0
2019-09-14 13:22:30,a lot improvement,5,Muhammad Yusoff,googleplay,9,2019,0
2019-06-06 20:51:20,It is easy to use and cheaper than Redmart. The Live up membership under redmart is increasingly expensive. I will consider switching out of Redmart.,5,Chiat San Lee,googleplay,6,2019,0
2019-04-14 12:42:19,app is convenient to use,5,Jonathan Liu,googleplay,4,2019,0
2020-05-27 16:14:54,Blazing fast experience.,5,Deeba Zaheer,googleplay,5,2020,0
2018-12-11 23:10:34,"Have been using ntuc delivery. But do not purchase vege, potato, onion cos NOT FRESH",5,Belinda Kuah,googleplay,12,2018,0
2019-08-24 12:51:36,Easy to use.,5,Lim Yew Sheng,googleplay,8,2019,0
2019-09-03 11:03:37,Easy to use.,5,Matthew Ang,googleplay,9,2019,0
2018-12-27 23:27:20,Easy to use.,5,voonching,googleplay,12,2018,0
2019-03-04 17:07:51,Easy to use.,5,Ning,googleplay,3,2019,0
2019-04-06 08:00:56,Easy to use.,5,Paul Ling,googleplay,4,2019,0
2019-09-21 17:37:53,Easy to use.,5,Lee Ah Siok,googleplay,9,2019,0
2019-05-03 21:15:07,Easy to use.,5,preston loh,googleplay,5,2019,0
2020-06-08 12:36:40,Best ecommerce in Singapore,5,Rahul Janagouda,googleplay,6,2020,0
2020-08-02 22:36:45,It's A Breeze To Order Online!,5,Karen Chew,googleplay,8,2020,0
2019-08-02 12:19:21,i like it...but it's not easy for me at first,5,myPlayList Music,googleplay,8,2019,0
2019-10-03 12:49:05,But just need to know any ooint we received as like normal we buy the ntuc place?,5,Seri Sabariyah,googleplay,10,2019,0
2018-10-06 15:07:28,Easy to use.,5,A Google user,googleplay,10,2018,0
2018-12-06 21:12:44,Ntuc has always been my best stop to pick up whatever I needed,5,Alex Aw,googleplay,12,2018,0
2018-10-24 18:58:08,Its best to be able to earn linkpoint for online ordering,5,Noor Hidayah Muhammad,googleplay,10,2018,0
2019-05-12 20:00:10,Has the sort by Offer option which redmart now lazada doesn't have anymore.,5,Kearvek McKnight,googleplay,5,2019,0
2019-04-05 18:06:08,nice and useful .,5,jessica lim,googleplay,4,2019,0
2019-10-04 12:11:05,"First time user, very user friendly and quic0k.",5,May Wong,googleplay,10,2019,0
2019-02-23 18:11:49,Better now and more stable,5,Bernard,googleplay,2,2019,0
2019-01-03 09:21:22,Hiw do I keep d points for being an ntuc member when i order delivery online?,5,hamidah wakija,googleplay,1,2019,0
2019-04-21 09:53:10,"first time i am using, will c how the delivery is",5,sivakumar venkataraman,googleplay,4,2019,0
2019-05-02 13:25:33,better user experience than redmart now after it took over by lazada,5,Ella Wang,googleplay,5,2019,0
2019-04-28 14:07:37,App is great!,5,Winston Lim,googleplay,4,2019,0
2019-04-14 00:29:57,Just dropping by to say thanks for everything!,5,Rizal Razali,googleplay,4,2019,0
2018-09-28 13:37:04,I'm always a supporter of NTUC Fairprice.,5,Jennie Lee,googleplay,9,2018,0
2019-09-28 20:42:03,i love fairprice #1grocery for me not expensive fresh in complet.,5,Ronalie Leysa,googleplay,9,2019,0
2018-09-26 16:02:56,The home delivery is not on the same ordering day,5,Adeline Ng,googleplay,9,2018,0
2019-02-18 14:28:12,easy good to use,5,lee Alen,googleplay,2,2019,0
2019-06-27 13:32:53,easy n friendly,5,Hui Hui Toh,googleplay,6,2019,0
2019-03-09 08:28:01,is there a way to get link points,5,Matthew C,googleplay,3,2019,0
2019-03-24 07:28:01,Good. Ease of use.,5,Tan Lay Khim,googleplay,3,2019,0
2019-05-08 21:13:25,most of the products are out of stock,5,Pang Nyen Kian,googleplay,5,2019,0
2019-07-13 15:41:09,So good super handy,5,Raiyne Habib,googleplay,7,2019,0
2019-06-30 20:40:41,happy with the app,5,N Valli,googleplay,6,2019,0
2019-03-21 05:17:48,"just starting, no idea yet.",5,A Google user,googleplay,3,2019,0
2019-09-24 20:59:21,Excellent. Better than Redmart.,5,im Ng,googleplay,9,2019,0
2019-05-17 01:17:24,makes life easier. save my time,5,Atikah Ika,googleplay,5,2019,0
2019-04-25 15:11:37,help me with my groceries ahopping,5,Murni Abdul Rahman,googleplay,4,2019,0
2018-10-21 10:26:43,Good and fast,5,CHRISTINE PA,googleplay,10,2018,0
2019-07-29 03:55:21,love it. convinent for my old parents,5,DkSg3883 koh,googleplay,7,2019,0
2018-12-04 12:44:20,My feedbacks weren't taken seriously 🙄,5,Didi Faridah,googleplay,12,2018,0
2019-08-15 22:51:50,good. now wait for delivery,5,Boon Chou Quee,googleplay,8,2019,0
2018-09-29 23:20:43,"1st tried, good experience, tks !",5,Tan Siew Choo,googleplay,9,2018,0
2020-01-19 19:35:02,you mean have somebody 7semy Hp do it.,5,Sharon Goh,googleplay,1,2020,0
2019-07-10 01:56:59,user friendly app..,5,Sue Thompson,googleplay,7,2019,0
2019-03-04 11:38:40,good and easy,5,H Jp,googleplay,3,2019,0
2019-03-29 16:42:34,I got all I needed,5,A Google user,googleplay,3,2019,0
2019-06-15 23:39:41,Good love it.,5,YAP FANG,googleplay,6,2019,0
2019-04-29 00:13:41,Looking toward for more items,5,Jason Ling,googleplay,4,2019,0
2018-12-02 22:11:10,it's very useful for us,5,A Google user,googleplay,12,2018,0
2019-06-05 20:00:28,this is my fist order hope goes well,5,molly thebunny,googleplay,6,2019,0
2019-01-02 22:30:55,Great so far!,5,Fera An,googleplay,1,2019,0
2019-03-01 14:39:18,"Ok, not bad",5,bob S,googleplay,3,2019,0
2019-08-11 02:04:36,easy to use,5,Teo Desmond,googleplay,8,2019,0
2019-02-23 20:08:21,easy to use,5,Del Joan Gabrielle Phua,googleplay,2,2019,0
2019-07-02 16:07:11,easy to use,5,Andi Eross,googleplay,7,2019,0
2019-07-10 14:22:00,one of the best APS,5,A Google user,googleplay,7,2019,0
2019-08-10 02:13:40,easy to use,5,Sabrina Kwok,googleplay,8,2019,0
2018-11-11 01:35:06,Easy to use thanks,5,RL 67,googleplay,11,2018,0
2019-02-14 16:56:54,Ease of access,5,Shea Li Lee,googleplay,2,2019,0
2019-08-18 15:35:33,easy to use,5,Arianto Soejono,googleplay,8,2019,0
2019-05-01 12:06:13,easy to use,5,OLIVIA NG,googleplay,5,2019,0
2019-03-02 13:31:54,easy to use,5,Josephine Tay,googleplay,3,2019,0
2019-08-14 21:48:21,easy to use,5,Geraldine Sim,googleplay,8,2019,0
2019-05-05 19:53:03,easy to use,5,M K,googleplay,5,2019,0
2018-10-26 07:51:12,Thank you. Good job 😊😘😘👍👍👍,5,novita novita,googleplay,10,2018,0
2019-03-07 08:59:59,easy to use,5,Suzanah Sarkwan,googleplay,3,2019,0
